bin_id,node_id,in_degree,out_degree,constraint,effective_size,homophily_ratio,temporal_betweenness,next_betweenness,next_constraint,target_a,target_b
123,39,19,0,0.2153293331139153,19.0,0.7354079392844235,0.1548858653891625,0.0801891765430325,0.0673363465789298,0,0
124,39,26,0,0.0673363465789298,26.0,0.5234406289832283,0.0801891765430325,0.48060393970422,0.4639161618848544,0,1
125,39,1,0,0.4639161618848544,1.0,0.6134504179760938,0.48060393970422,0.190539070575253,0.1741641924587441,1,0
126,39,5,0,0.1741641924587441,5.0,0.8869638082576448,0.190539070575253,0.3277046657639053,0.3356985907984716,0,0
127,39,2,0,0.3356985907984716,2.0,0.9919922906706958,0.3277046657639053,0.0490166316293573,0.1471176844555002,1,0
128,39,3,0,0.1471176844555002,3.0,0.5403680125688057,0.0490166316293573,0.0215232838745113,0.708397688513558,0,1
129,39,6,0,0.708397688513558,6.0,0.9260432617873005,0.0215232838745113,0.3992456524457169,0.1451367160491548,0,0
130,39,2,0,0.1451367160491548,2.0,0.7912391450768779,0.3992456524457169,0.2470833202562653,0.3486060650306469,1,1
131,39,5,0,0.3486060650306469,5.0,0.7872710692821356,0.2470833202562653,0.117071890794282,0.1957438970606099,1,0
132,39,9,0,0.1957438970606099,9.0,0.9983642667002663,0.117071890794282,0.2889323547216845,0.8872880297763791,0,1
133,39,6,0,0.8872880297763791,6.0,0.938563629132518,0.2889323547216845,0.0703684412650926,0.2841834148661561,1,0
134,39,7,0,0.2841834148661561,7.0,0.8281331858929397,0.0703684412650926,0.1045085389470165,0.489257118076825,0,1
135,39,2,0,0.489257118076825,2.0,0.6168788281040851,0.1045085389470165,0.1054799904056379,0.5229400013387849,0,0
136,39,4,0,0.5229400013387849,4.0,0.8658789081156357,0.1054799904056379,0.1672040001659083,0.8366466839440474,0,1
137,39,6,0,0.8366466839440474,6.0,0.9779560736587832,0.1672040001659083,0.0254043109504125,0.8344430716491847,1,0
138,39,5,0,0.8344430716491847,5.0,0.6216698245966457,0.0254043109504125,0.3182954332445808,0.9864236070424584,0,0
139,39,7,0,0.9864236070424584,7.0,0.8617786571746693,0.3182954332445808,0.2124810823457928,0.6532441512997911,1,0
140,39,7,0,0.6532441512997911,7.0,0.5216050588404109,0.2124810823457928,0.1499901944824868,0.4738779381212812,0,0
141,39,4,1,0.4738779381212812,3.9,0.68344031585271,0.1499901944824868,0.1885079929962205,0.7159063102462212,0,1
142,39,6,0,0.7159063102462212,6.0,0.7117379018767998,0.1885079929962205,0.1164804140337508,0.4607351691023061,0,0
143,39,4,1,0.4607351691023061,3.9,0.7599185929740527,0.1164804140337508,0.3376256503453857,0.008306244378988,0,0
144,39,6,0,0.008306244378988,6.0,0.5550658851292908,0.3376256503453857,0.0548884875694694,0.0537083891266614,1,0
145,39,12,0,0.0537083891266614,12.0,0.9416097387190172,0.0548884875694694,0.4970272458452563,0.8820201427752742,0,1
146,39,11,1,0.8820201427752742,10.9,0.9669680529060144,0.4970272458452563,0.302002703577851,0.5312831607954794,1,0
147,39,3,1,0.5312831607954794,2.9,0.5501609184085523,0.302002703577851,0.0428181447899124,0.2517617226125119,1,0
148,39,11,0,0.2517617226125119,11.0,0.5124774075486525,0.0428181447899124,0.4279595860452814,0.0444641958410714,0,0
149,39,6,0,0.0444641958410714,6.0,0.6457261100106377,0.4279595860452814,0.3910222902159194,0.4798817044639167,0,1
150,39,6,0,0.4798817044639167,6.0,0.8903101033872247,0.3910222902159194,0.0089312048568456,0.6138575247632804,1,0
151,39,4,0,0.6138575247632804,4.0,0.8162617473089266,0.0089312048568456,0.4367171713542453,0.9629239952045596,0,1
152,39,3,0,0.9629239952045596,3.0,0.6105663804153394,0.4367171713542453,0.3848558266470281,0.6227074210526967,0,0
156,39,3,0,0.6227074210526967,3.0,0.8127350900296253,0.3848558266470281,0.017209800293555,0.4329605734767315,1,0
157,39,2,0,0.4329605734767315,2.0,0.7852849505052357,0.017209800293555,0.0275740979320575,0.7124056230520756,0,1
158,39,1,0,0.7124056230520756,1.0,0.8972134803114225,0.0275740979320575,0.3361463668690914,0.1659171715025271,0,0
159,39,3,0,0.1659171715025271,3.0,0.6918059738719664,0.3361463668690914,0.472502179875489,0.1992996442313209,0,0
160,39,2,0,0.1992996442313209,2.0,0.8392563239327782,0.472502179875489,0.431979095711387,0.3948992653709179,0,0
0,43,20,4480,0.7825323657901141,-428.0,0.5697232078312193,0.3523307766830836,0.113812860045333,0.1954869548315302,1,0
1,43,0,820,0.1954869548315302,-82.0,0.907452782496956,0.113812860045333,0.4612254981080754,0.5315392355709666,0,1
95,43,2,0,0.5315392355709666,2.0,0.679322804714529,0.4612254981080754,0.0013264008733088,0.8123339488730388,1,1
96,43,2,0,0.8123339488730388,2.0,0.8679606913489666,0.0013264008733088,0.1082744167191733,0.684966761604964,0,0
101,43,6,0,0.684966761604964,6.0,0.5479892629176734,0.1082744167191733,0.2894023945185696,0.5556898923278473,0,0
105,43,2,0,0.5556898923278473,2.0,0.934750678079193,0.2894023945185696,0.0424529332102038,0.5616664842855918,1,0
108,43,3,0,0.5616664842855918,3.0,0.5084548154493359,0.0424529332102038,0.3061176725012906,0.7993354013345964,0,1
109,43,4,0,0.7993354013345964,4.0,0.5365463716540452,0.3061176725012906,0.3239064900737177,0.536153615770006,0,0
111,43,4,0,0.536153615770006,4.0,0.7869464387053511,0.3239064900737177,0.4767564934034035,0.0327222883009696,0,0
115,43,2,0,0.0327222883009696,2.0,0.9666144625617248,0.4767564934034035,0.2577099522204044,0.031378424209821,1,0
116,43,2,0,0.031378424209821,2.0,0.7332203727066776,0.2577099522204044,0.3487894337526058,0.3721350063411727,0,1
117,43,2,0,0.3721350063411727,2.0,0.6235036026011852,0.3487894337526058,0.3682430302571092,0.917205620177564,0,1
118,43,4,0,0.917205620177564,4.0,0.6792900919919176,0.3682430302571092,0.3714573873120791,0.4436855228546541,0,0
120,43,10,6,0.4436855228546541,9.4,0.8743150366767483,0.3714573873120791,0.0501565943628754,0.3969313537694031,1,0
121,43,19,13,0.3969313537694031,17.7,0.6174120503935094,0.0501565943628754,0.3567852734599694,0.6534833348450331,0,1
122,43,4,0,0.6534833348450331,4.0,0.7633044321367468,0.3567852734599694,0.0880774743997555,0.7148188589110134,1,0
123,43,7,0,0.7148188589110134,7.0,0.6564032027097247,0.0880774743997555,0.3016706169098993,0.3046277516140591,0,0
124,43,18,4,0.3046277516140591,17.6,0.7268770806878029,0.3016706169098993,0.134397728037136,0.8983930342628628,1,1
125,43,8,5,0.8983930342628628,7.5,0.8839653600550316,0.134397728037136,0.0875075650936935,0.9286805568340438,0,0
126,43,8,4,0.9286805568340438,7.6,0.685276874100297,0.0875075650936935,0.0399440945553573,0.6032766889191123,0,0
127,43,13,17,0.6032766889191123,11.3,0.991111370994448,0.0399440945553573,0.4315728658123327,0.1209735395190632,0,0
128,43,21,14,0.1209735395190632,19.6,0.954072297631876,0.4315728658123327,0.2890843202603227,0.9757556299938662,1,1
129,43,14,22,0.9757556299938662,11.8,0.7806896021115877,0.2890843202603227,0.031446204854489,0.2796521026805288,1,0
130,43,17,29,0.2796521026805288,14.1,0.9940571445270414,0.031446204854489,0.0547066577996375,0.9839156783606277,0,1
131,43,19,51,0.9839156783606277,13.9,0.9475527510979392,0.0547066577996375,0.4854561465666687,0.504579268028158,0,0
132,43,12,14,0.504579268028158,10.6,0.7108546481442224,0.4854561465666687,0.106017071129454,0.1565076803176831,1,0
133,43,23,34,0.1565076803176831,19.6,0.5495285958970626,0.106017071129454,0.3924480035530282,0.7890879919921724,0,1
134,43,19,36,0.7890879919921724,15.4,0.7918844686450135,0.3924480035530282,0.4803457662804272,0.7142249091973825,0,0
135,43,14,10,0.7142249091973825,13.0,0.5265596626206452,0.4803457662804272,0.3733768960007739,0.6626000469793457,1,0
136,43,11,16,0.6626000469793457,9.4,0.8972980348583984,0.3733768960007739,0.4976511521063305,0.6767223161481204,0,0
137,43,7,10,0.6767223161481204,6.0,0.8290880378829737,0.4976511521063305,0.4208737546347822,0.5771147941848973,0,0
138,43,14,15,0.5771147941848973,12.5,0.6973177014983086,0.4208737546347822,0.0438131834158618,0.3062297447427139,1,0
139,43,7,5,0.3062297447427139,6.5,0.9422630720365396,0.0438131834158618,0.1619326723815961,0.9535731401526816,0,1
140,43,6,13,0.9535731401526816,4.7,0.561686036924057,0.1619326723815961,0.400197286171278,0.4241346341222122,0,0
141,43,2,26,0.4241346341222122,-0.6000000000000001,0.5856490245883382,0.400197286171278,0.4680103929140736,0.5897908907533996,0,0
142,43,10,9,0.5897908907533996,9.1,0.7658304685866537,0.4680103929140736,0.2971024200589067,0.8214017954014344,1,1
143,43,7,17,0.8214017954014344,5.3,0.956070659014486,0.2971024200589067,0.2283493311172824,0.5787612045227847,0,0
144,43,4,6,0.5787612045227847,3.4,0.8824646325107651,0.2283493311172824,0.4812555613532725,0.912087627017925,0,1
145,43,1,33,0.912087627017925,-2.3000000000000003,0.5627865118036768,0.4812555613532725,0.2759560180261696,0.1523198140452577,1,0
146,43,7,12,0.1523198140452577,5.8,0.5491095108528163,0.2759560180261696,0.0084641885751838,0.374099931243893,1,1
147,43,1,23,0.374099931243893,-1.3000000000000005,0.7640862070181408,0.0084641885751838,0.2584316833790221,0.2071727479432615,0,0
148,43,12,7,0.2071727479432615,11.3,0.7105805754607165,0.2584316833790221,0.3689778848664461,0.9787054788689652,0,1
149,43,4,5,0.9787054788689652,3.5,0.552728541142993,0.3689778848664461,0.486187173656746,0.8401491737961561,0,0
150,43,5,10,0.8401491737961561,4.0,0.7557358225332971,0.486187173656746,0.2676538882235555,0.0198348851675687,1,0
151,43,1,5,0.0198348851675687,0.5,0.836233709681875,0.2676538882235555,0.2409413009937144,0.2848534286267579,0,1
152,43,2,1,0.2848534286267579,1.9,0.8646064779651554,0.2409413009937144,0.1083605967918274,0.4020590170103008,1,0
153,43,10,0,0.4020590170103008,10.0,0.817529784749516,0.1083605967918274,0.2565411722786561,0.3240125227852154,0,0
154,43,5,0,0.3240125227852154,5.0,0.8860479422767721,0.2565411722786561,0.3795865998272553,0.0349335579231486,0,0
155,43,2,0,0.0349335579231486,2.0,0.8950158669418213,0.3795865998272553,0.2152012241432646,0.974531975566002,1,1
156,43,5,15,0.974531975566002,3.5,0.8717738885430117,0.2152012241432646,0.1273780771188998,0.3168796577626771,0,0
157,43,1,2,0.3168796577626771,0.8,0.8398719681148983,0.1273780771188998,0.4898943125032342,0.2601754980009685,0,0
158,43,0,3,0.2601754980009685,-0.3,0.529732421905053,0.4898943125032342,0.4987524503506221,0.2581785778944561,0,0
159,43,5,4,0.2581785778944561,4.6,0.7781879873619264,0.4987524503506221,0.1096685730580713,0.3638009033489938,1,0
160,43,11,3,0.3638009033489938,10.7,0.8683382600924802,0.1096685730580713,0.1618194726776786,0.5257477346567141,0,0
161,43,10,1,0.5257477346567141,9.9,0.9234587919225348,0.1618194726776786,0.1394053273091304,0.8336558004439608,0,1
163,43,4,0,0.8336558004439608,4.0,0.6040212247395913,0.1394053273091304,0.34543194745877,0.7708641583554252,0,0
164,43,3,0,0.7708641583554252,3.0,0.7755252033615632,0.34543194745877,0.3798710027393936,0.4715479041200888,0,0
165,43,3,0,0.4715479041200888,3.0,0.527600020738706,0.3798710027393936,0.3776129917577691,0.3782546473215831,0,0
167,43,1,0,0.3782546473215831,1.0,0.9735644095584184,0.3776129917577691,0.238100637485318,0.2011920108300322,1,0
171,43,1,0,0.2011920108300322,1.0,0.8674219973644934,0.238100637485318,0.197851651539339,0.1077810600762232,0,0
172,43,2,0,0.1077810600762232,2.0,0.9692743212173623,0.197851651539339,0.0771065425650414,0.5868159045826922,1,1
173,43,2,0,0.5868159045826922,2.0,0.6443653954837097,0.0771065425650414,0.2045159683471267,0.0146422602452079,0,0
174,43,1,0,0.0146422602452079,1.0,0.525598020492881,0.2045159683471267,0.4699904714439037,0.3690875808483753,0,1
175,43,1,0,0.3690875808483753,1.0,0.6806131804426699,0.4699904714439037,0.4897420337901992,0.8165183220355834,0,1
176,43,1,0,0.8165183220355834,1.0,0.5849846441853881,0.4897420337901992,0.0911963925851296,0.2037961968978978,1,0
178,43,3,0,0.2037961968978978,3.0,0.6286583848982967,0.0911963925851296,0.0570432901995247,0.8825758128016272,0,1
179,43,2,0,0.8825758128016272,2.0,0.971115321369698,0.0570432901995247,0.4629936373624168,0.2993736663453661,0,0
0,47,0,8620,0.0188261922732325,-862.0,0.8058715490130323,0.1294237051166216,0.0866002026530187,0.5197063844370875,0,1
1,47,0,2100,0.5197063844370875,-210.0,0.772221656325732,0.0866002026530187,0.1429544605316165,0.6660140778641058,0,0
49,47,0,1,0.6660140778641058,-0.1,0.875382916846422,0.1429544605316165,0.2482553490369839,0.6497824343448384,0,0
54,47,1,2,0.6497824343448384,0.8,0.521358469173742,0.2482553490369839,0.0139313502606274,0.2571595764631861,1,0
58,47,2,0,0.2571595764631861,2.0,0.6360899885827215,0.0139313502606274,0.2342387393808498,0.6243619735003494,0,1
70,47,2,0,0.6243619735003494,2.0,0.5643503678518484,0.2342387393808498,0.0650981038889556,0.1323501739808029,1,0
72,47,1,0,0.1323501739808029,1.0,0.9821365438752137,0.0650981038889556,0.352390032685354,0.2000499000583411,0,0
77,47,2,0,0.2000499000583411,2.0,0.9775029781941572,0.352390032685354,0.4649347015074243,0.1232704331425984,0,0
79,47,8,0,0.1232704331425984,8.0,0.5929704742353883,0.4649347015074243,0.1679866292267464,0.6176986602403551,1,1
83,47,2,0,0.6176986602403551,2.0,0.5780356304106281,0.1679866292267464,0.1701671616018155,0.5677596750936814,0,0
98,47,1,0,0.5677596750936814,1.0,0.5605124112427669,0.1701671616018155,0.0558948249194005,0.6989352058911675,1,0
101,47,2,0,0.6989352058911675,2.0,0.5578964144767125,0.0558948249194005,0.2636602266222076,0.8986394293187489,0,0
115,47,0,1,0.8986394293187489,-0.1,0.5265563984078551,0.2636602266222076,0.055093851449943,0.3738964191636375,1,0
116,47,3,0,0.3738964191636375,3.0,0.5671200266986638,0.055093851449943,0.012973607666413,0.5861090768581974,0,1
121,47,2,22,0.5861090768581974,-0.2000000000000001,0.7431480324515576,0.012973607666413,0.0189613331218431,0.7847746258870535,0,0
122,47,1,0,0.7847746258870535,1.0,0.8587066408723272,0.0189613331218431,0.1746958249840955,0.0747994727722699,0,0
123,47,0,6,0.0747994727722699,-0.6000000000000001,0.8081003891214908,0.1746958249840955,0.4376937577119034,0.2184162721828758,0,0
124,47,0,6,0.2184162721828758,-0.6000000000000001,0.8261320738856756,0.4376937577119034,0.2545055364738099,0.3641766769027753,1,0
125,47,0,1,0.3641766769027753,-0.1,0.8164035559441815,0.2545055364738099,0.4958567713075251,0.5472537814212307,0,0
126,47,0,8,0.5472537814212307,-0.8,0.6676182932563578,0.4958567713075251,0.1840557113410588,0.1292928564159114,1,0
127,47,2,0,0.1292928564159114,2.0,0.6381724629069812,0.1840557113410588,0.1973377994932491,0.9048384371956926,0,1
128,47,1,110,0.9048384371956926,-10.0,0.6797590569649063,0.1973377994932491,0.4767825173430742,0.8282912385916162,0,0
131,47,2,43,0.8282912385916162,-2.3,0.8963051391926449,0.4767825173430742,0.1416765799244122,0.2369991059196797,1,0
132,47,1,2,0.2369991059196797,0.8,0.7615806665153345,0.1416765799244122,0.0061822224499683,0.8542627974730779,1,1
134,47,2,21,0.8542627974730779,-0.1,0.7285736357195338,0.0061822224499683,0.1714067587523493,0.7036856901267947,0,0
135,47,2,21,0.7036856901267947,-0.1,0.6202421631820654,0.1714067587523493,0.3889934941647978,0.2750510511330645,0,0
136,47,2,0,0.2750510511330645,2.0,0.5809468830135158,0.3889934941647978,0.0577678741407985,0.8233880696378246,1,1
137,47,1,0,0.8233880696378246,1.0,0.7835165248324245,0.0577678741407985,0.1481254326571354,0.9136276289584948,0,0
140,47,2,0,0.9136276289584948,2.0,0.8036585204351232,0.1481254326571354,0.489061521050968,0.225869795872419,0,0
141,47,1,11,0.225869795872419,-0.1,0.8444522725572484,0.489061521050968,0.4008190316557295,0.2896575000596014,0,0
142,47,0,1,0.2896575000596014,-0.1,0.6851863255572683,0.4008190316557295,0.1934928777823274,0.9827675335152092,1,1
143,47,2,1,0.9827675335152092,1.9,0.5774625701403417,0.1934928777823274,0.0653402144396286,0.9581036285586164,1,0
145,47,0,2,0.9581036285586164,-0.2,0.5743407067047397,0.0653402144396286,0.0491392972953356,0.321554042662679,0,0
148,47,1,0,0.321554042662679,1.0,0.6123106664710911,0.0491392972953356,0.1109297372002799,0.4186170308685361,0,0
150,47,3,0,0.4186170308685361,3.0,0.907548563303714,0.1109297372002799,0.23266226149129,0.2652559021084735,0,0
151,47,4,0,0.2652559021084735,4.0,0.6573127199121608,0.23266226149129,0.4217607376424526,0.1957987212361116,0,0
0,54,20,4480,0.6297050508228734,-428.0,0.6818936943397805,0.258592731695287,0.1141313622136168,0.8573052880659893,1,1
1,54,40,3760,0.8573052880659893,-336.0,0.945244396601338,0.1141313622136168,0.0738059529121362,0.2766912981279695,0,0
142,54,0,17,0.2766912981279695,-1.7000000000000002,0.5756234768893034,0.0738059529121362,0.4595998724179029,0.9169056443643602,0,1
143,54,1,51,0.9169056443643602,-4.1000000000000005,0.9585649713321092,0.4595998724179029,0.3647335251807701,0.092090627125065,0,0
0,55,40,3900,0.59328295832821,-350.0,0.7710284301197069,0.4405928855608956,0.2357997159399092,0.5073632795195335,1,0
1,55,240,10860,0.5073632795195335,-846.0,0.9250761689858342,0.2357997159399092,0.4231299725070276,0.7226738044213992,0,1
83,55,2,0,0.7226738044213992,2.0,0.8020128219023438,0.4231299725070276,0.2765653590630463,0.7571493720066725,1,0
84,55,2,0,0.7571493720066725,2.0,0.7848213002605473,0.2765653590630463,0.0152762855104828,0.5369607430793228,1,0
93,55,0,4,0.5369607430793228,-0.4,0.7057434910554429,0.0152762855104828,0.1242354757977498,0.6593418067187211,0,0
95,55,2,0,0.6593418067187211,2.0,0.8903419330557167,0.1242354757977498,0.4684642857534392,0.9014278004870496,0,1
96,55,1,0,0.9014278004870496,1.0,0.8448283847140798,0.4684642857534392,0.3268277088409744,0.1494576517940373,1,0
109,55,2,0,0.1494576517940373,2.0,0.5994569594544013,0.3268277088409744,0.1060611807376309,0.4900033974960845,1,1
111,55,2,0,0.4900033974960845,2.0,0.7002343342666362,0.1060611807376309,0.1537988443611725,0.8999649343999745,0,1
114,55,0,8,0.8999649343999745,-0.8,0.8028555030063975,0.1537988443611725,0.1938636986919695,0.6511092300763344,0,0
117,55,2,0,0.6511092300763344,2.0,0.8091699510393627,0.1938636986919695,0.1912977683847451,0.320644038891853,0,0
118,55,0,4,0.320644038891853,-0.4,0.7138585802533206,0.1912977683847451,0.4167707526603976,0.7543864484993077,0,1
119,55,0,40,0.7543864484993077,-4.0,0.9406030039226252,0.4167707526603976,0.2980834919595375,0.2737351758893789,1,0
120,55,0,6,0.2737351758893789,-0.6000000000000001,0.880047495814279,0.2980834919595375,0.051064130948279,0.0128361592890503,1,0
121,55,0,1,0.0128361592890503,-0.1,0.6920081444773726,0.051064130948279,0.1743005666184891,0.8758096634249398,0,1
122,55,0,2,0.8758096634249398,-0.2,0.6418344472955447,0.1743005666184891,0.3151762137873134,0.4573819617361608,0,0
124,55,0,1,0.4573819617361608,-0.1,0.9785321665761888,0.3151762137873134,0.1568491476931572,0.3472139558355374,1,0
125,55,0,1,0.3472139558355374,-0.1,0.8505956628086953,0.1568491476931572,0.0713438682188238,0.4507497265418219,0,0
131,55,0,1,0.4507497265418219,-0.1,0.9476676549880704,0.0713438682188238,0.0769769688126571,0.5015949326379803,0,0
132,55,0,1,0.5015949326379803,-0.1,0.6245750617155439,0.0769769688126571,0.4415320750688865,0.3807300639393961,0,0
138,55,0,1,0.3807300639393961,-0.1,0.6283945152904952,0.4415320750688865,0.4389469169213842,0.6990295546933146,0,1
142,55,1,0,0.6990295546933146,1.0,0.760959832136529,0.4389469169213842,0.2322229294004788,0.0837386720930909,1,0
143,55,1,0,0.0837386720930909,1.0,0.7154260638641434,0.2322229294004788,0.4728589430573573,0.1734026406114622,0,0
144,55,1,0,0.1734026406114622,1.0,0.9217769450502868,0.4728589430573573,0.0041601147272603,0.3981298095679606,1,1
145,55,0,4,0.3981298095679606,-0.4,0.8050252783968717,0.0041601147272603,0.3871536828941168,0.2535058337218733,0,0
146,55,1,1,0.2535058337218733,0.9,0.866476146926815,0.3871536828941168,0.1785719022687671,0.173408483042029,1,0
149,55,0,1,0.173408483042029,-0.1,0.5541093575111569,0.1785719022687671,0.4795388585684503,0.004798261207241,0,0
150,55,0,1,0.004798261207241,-0.1,0.5347983764121351,0.4795388585684503,0.2521152494578919,0.9892035713765912,1,1
151,55,0,2,0.9892035713765912,-0.2,0.885012909371293,0.2521152494578919,0.4771689062805045,0.2286516531853634,0,0
0,59,80,4840,0.2627598186275505,-404.0,0.6791018899006454,0.1126772411789876,0.1795946392409266,0.3772145111014475,0,0
1,59,20,2900,0.3772145111014475,-270.0,0.595024974366069,0.1795946392409266,0.3179842289415775,0.2731530989353702,0,0
2,59,1,0,0.2731530989353702,1.0,0.6605903454957236,0.3179842289415775,0.3288598394276301,0.6692860611074317,0,1
9,59,1,0,0.6692860611074317,1.0,0.6602232285045262,0.3288598394276301,0.1254775684583736,0.6375701321891354,1,0
18,59,1,0,0.6375701321891354,1.0,0.501357919482427,0.1254775684583736,0.0239214009759593,0.3735781798167836,1,0
19,59,3,0,0.3735781798167836,3.0,0.6258668803267803,0.0239214009759593,0.2008103682522869,0.6412970494087272,0,1
20,59,3,0,0.6412970494087272,3.0,0.5330146096419903,0.2008103682522869,0.2400804731803543,0.5871224851413285,0,0
21,59,4,0,0.5871224851413285,4.0,0.5395352152231936,0.2400804731803543,0.4912904121591934,0.218300555795909,0,0
22,59,1,0,0.218300555795909,1.0,0.9494200116907028,0.4912904121591934,0.1385465374516886,0.5100715557948553,1,1
25,59,1,0,0.5100715557948553,1.0,0.9679702103057476,0.1385465374516886,0.0772690546683335,0.0145806033356408,0,0
26,59,4,0,0.0145806033356408,4.0,0.8532368491437101,0.0772690546683335,0.0529784976942629,0.4227684690430567,0,1
27,59,3,0,0.4227684690430567,3.0,0.5878894331546487,0.0529784976942629,0.4606326626994677,0.0014685296403869,0,0
28,59,4,0,0.0014685296403869,4.0,0.9387625589239128,0.4606326626994677,0.077003216618714,0.2014337416998876,1,0
29,59,3,0,0.2014337416998876,3.0,0.6247826985802651,0.077003216618714,0.0602872822811343,0.3253476218579409,0,0
30,59,6,1,0.3253476218579409,5.9,0.9878788288937856,0.0602872822811343,0.1669547750271316,0.6106277745141265,0,1
31,59,4,0,0.6106277745141265,4.0,0.6110219714518728,0.1669547750271316,0.3466450911644402,0.7919369116466294,0,0
32,59,3,1,0.7919369116466294,2.9,0.8664089616182454,0.3466450911644402,0.322002543225268,0.0163519413325143,0,0
33,59,7,0,0.0163519413325143,7.0,0.7487328098913919,0.322002543225268,0.220476179346094,0.9867137223274248,1,1
34,59,10,1,0.9867137223274248,9.9,0.6532221346922813,0.220476179346094,0.418169045977299,0.0442361788242795,0,0
35,59,11,0,0.0442361788242795,11.0,0.7278178701586377,0.418169045977299,0.4531549663587292,0.6863922553418408,0,1
36,59,10,0,0.6863922553418408,10.0,0.8632929342216977,0.4531549663587292,0.3358240609066142,0.3734429119592635,1,0
37,59,3,0,0.3734429119592635,3.0,0.9891898040236028,0.3358240609066142,0.2067230921792842,0.4781876470561325,1,0
38,59,4,0,0.4781876470561325,4.0,0.7262003906523131,0.2067230921792842,0.1760922605966057,0.1335363643301355,0,0
39,59,2,0,0.1335363643301355,2.0,0.5994931542538617,0.1760922605966057,0.3832718354159721,0.0721944395434708,0,0
40,59,6,0,0.0721944395434708,6.0,0.8064048784163209,0.3832718354159721,0.0933552327331269,0.6732450468265422,1,1
41,59,3,0,0.6732450468265422,3.0,0.621350896629567,0.0933552327331269,0.3183147411094057,0.6648315975020916,0,0
42,59,3,0,0.6648315975020916,3.0,0.5017000298182093,0.3183147411094057,0.3656362196519117,0.2667321936787167,0,0
43,59,4,0,0.2667321936787167,4.0,0.5393634954244293,0.3656362196519117,0.3176181212889596,0.5035598849087363,0,1
44,59,4,1,0.5035598849087363,3.9,0.6427798005230004,0.3176181212889596,0.0260507634792164,0.4329968786520105,1,0
45,59,4,0,0.4329968786520105,4.0,0.6674862158608574,0.0260507634792164,0.4259984808791907,0.8450480411293616,0,1
46,59,1,0,0.8450480411293616,1.0,0.9768136145715104,0.4259984808791907,0.0563932044829857,0.3345061764002373,1,0
48,59,2,0,0.3345061764002373,2.0,0.7310663644906216,0.0563932044829857,0.2460000410034892,0.25494038389491,0,0
50,59,1,0,0.25494038389491,1.0,0.6493629352035465,0.2460000410034892,0.0091124780930905,0.5690466104604834,1,1
51,59,1,0,0.5690466104604834,1.0,0.5586297781703622,0.0091124780930905,0.2054682611047087,0.0140810161758686,0,0
52,59,1,0,0.0140810161758686,1.0,0.5344637070391991,0.2054682611047087,0.0732402968400084,0.7616680537945263,1,1
53,59,4,2,0.7616680537945263,3.8,0.967642553180054,0.0732402968400084,0.2566719296488701,0.5841737019736188,0,0
54,59,2,0,0.5841737019736188,2.0,0.5182163626904677,0.2566719296488701,0.087083970853809,0.8519321410027493,1,1
55,59,7,0,0.8519321410027493,7.0,0.8079457127287095,0.087083970853809,0.2929984833773469,0.4859708288455846,0,0
56,59,8,0,0.4859708288455846,8.0,0.827354521710495,0.2929984833773469,0.0140923792986528,0.9127049765032718,1,1
57,59,3,0,0.9127049765032718,3.0,0.7973854991653813,0.0140923792986528,0.4308067058185598,0.7830606291039919,0,0
58,59,6,0,0.7830606291039919,6.0,0.5152128854566529,0.4308067058185598,0.3298792476065286,0.5656510156530982,1,0
59,59,6,0,0.5656510156530982,6.0,0.519927113078849,0.3298792476065286,0.1035889924204443,0.1377114645962894,1,0
60,59,5,1,0.1377114645962894,4.9,0.912484625970682,0.1035889924204443,0.4872977646714094,0.3792414970911397,0,1
61,59,6,0,0.3792414970911397,6.0,0.5691607046430716,0.4872977646714094,0.0424826587629591,0.6716825805346593,1,1
62,59,4,0,0.6716825805346593,4.0,0.8238656985985626,0.0424826587629591,0.0116877009400477,0.2344919713923092,0,0
63,59,8,0,0.2344919713923092,8.0,0.6533041836258824,0.0116877009400477,0.0461653295118709,0.6498504467659415,0,1
64,59,3,1,0.6498504467659415,2.9,0.9706869817192932,0.0461653295118709,0.4719090752166013,0.2327293132453763,0,0
65,59,1,0,0.2327293132453763,1.0,0.9720695044759908,0.4719090752166013,0.0354854551314979,0.4399913261087289,1,1
66,59,3,0,0.4399913261087289,3.0,0.7093827591250178,0.0354854551314979,0.1852526629103004,0.691337037979085,0,1
67,59,3,0,0.691337037979085,3.0,0.5511872001195762,0.1852526629103004,0.3445794061551676,0.4835572248105545,0,0
68,59,5,0,0.4835572248105545,5.0,0.6442430150122131,0.3445794061551676,0.103516956711741,0.8332841331671769,1,1
69,59,4,0,0.8332841331671769,4.0,0.8032476503605338,0.103516956711741,0.0237499642107688,0.199188722126524,0,0
70,59,2,0,0.199188722126524,2.0,0.924335381938141,0.0237499642107688,0.1934128682656164,0.654779108730781,0,1
71,59,3,0,0.654779108730781,3.0,0.9705949086669888,0.1934128682656164,0.0105281377834649,0.2259617022932237,1,0
72,59,1,0,0.2259617022932237,1.0,0.5009535216269061,0.0105281377834649,0.3610896997395229,0.1472394566954703,0,0
73,59,9,0,0.1472394566954703,9.0,0.7345148932207803,0.3610896997395229,0.2235331316660818,0.277332573283414,1,0
74,59,4,0,0.277332573283414,4.0,0.6599670321096591,0.2235331316660818,0.3902991570710307,0.7084254127220316,0,1
75,59,4,0,0.7084254127220316,4.0,0.912974556691881,0.3902991570710307,0.4558311950588984,0.2416863067082878,0,0
