bin_id,node_id,in_degree,out_degree,constraint,effective_size,homophily_ratio,temporal_betweenness
71,753,2,2,0.2962844288823586,1.8,0.7448259327825368,0.17362394488613225
71,198,6,0,0.9400166871735346,6.0,0.9734529682935874,0.36467458930664887
71,477,3,0,0.7793164807245951,3.0,0.8968663871664078,0.05082385932267064
71,434,4,4,0.9545669498098497,3.6,0.7997727428394728,0.4846473586211208
71,15,0,10,0.3582782213422522,-1.0,0.7481235597536438,0.22655472406374205
71,99,13,0,0.06576304063221361,13.0,0.7620597375530236,0.12609140513717892
71,487,0,1,0.5470120786280003,-0.1,0.9081399060925976,0.43233724944670454
71,245,1,0,0.8929946095692494,1.0,0.8055017316074495,0.46789587523662884
71,859,18,36,0.514389427756751,14.4,0.8463471260885114,0.48928580093762636
71,923,0,13,0.40549562079580836,-1.3,0.6548082691940822,0.055423242643488024
71,763,3,0,0.4524901134096,3.0,0.5309898670715335,0.4978440238142895
71,200,16,8,0.788716702423156,15.2,0.6975848390731438,0.24896822958573184
71,27,10,24,0.0673916847178827,7.6,0.5758018944270515,0.024896929465328677
71,513,16,12,0.9616417663468193,14.8,0.7677003819169863,0.07999483657271134
71,866,0,16,0.4718123014025083,-1.6,0.631463630436226,0.22744836465968543
71,261,10,0,0.0012444417451796808,10.0,0.5671022124585046,0.11026866271665198
71,889,6,0,0.006897884783357178,6.0,0.6374891729360834,0.11792287518798289
71,836,6,0,0.32267800224856424,6.0,0.9544835868735886,0.1345309981449635
71,637,8,0,0.8074155202139816,8.0,0.8397964805883475,0.25813761199703555
71,650,0,2,0.42420230404269876,-0.2,0.5001381462359668,0.11255505559403634
71,59,3,0,0.654779108730781,3.0,0.9705949086669887,0.19341286826561643
71,465,2,0,0.0635108162922784,2.0,0.6900478686860669,0.14035085143531434
71,464,2,1,0.4098808904249449,1.9,0.6513304132873836,0.3593696812443347
71,252,0,4,0.8720357379546056,-0.4,0.9557789211081428,0.20751888927821505
71,793,2,0,0.3098149850868702,2.0,0.6128446079189347,0.43520020788784086
71,751,10,0,0.5460030172607138,10.0,0.7007812304907066,0.21103791210230594
71,246,2,0,0.020379687364783572,2.0,0.7953991160274849,0.31502402355902015
71,656,6,0,0.3004263450560566,6.0,0.8941345907109353,0.19564862112570436
71,118,1,0,0.49231230873614606,1.0,0.8972295798710622,0.03792084795579054
71,374,2,0,0.11272329590640073,2.0,0.7742486451990344,0.3503288252602125
71,159,0,12,0.19297852519934933,-1.2000000000000002,0.8541752382199822,0.2811663503529967
71,79,0,30,0.17301374301943784,-3.0,0.6415936872612062,0.2822987898098044
71,706,6,0,0.733067895771583,6.0,0.6417983068062431,0.19738513702222282
71,275,0,2,0.2036060011436427,-0.2,0.8050458801063838,0.032586974194670326
71,14,5,0,0.11843665719689356,5.0,0.9603455270473098,0.48136648698077283
71,38,2,0,0.19301087880651147,2.0,0.7600204832705848,0.1309944990957005
71,205,4,0,0.05489284324541044,4.0,0.9966827467614092,0.21123926096395984
71,232,2,0,0.07177695042445753,2.0,0.6043092195995274,0.16198809987869223
71,120,0,1,0.5327036868547339,-0.1,0.6399093063729091,0.2601382541388746
71,649,0,8,0.07857242038649959,-0.8,0.6621932744347856,0.43815279771853827
71,181,2,0,0.6375692924658928,2.0,0.7635867081239616,0.19231176402237893
71,478,3,11,0.123794038769511,1.9,0.8837210459467266,0.03536488774191954
71,720,3,0,0.536315382892921,3.0,0.962702505780801,0.019104111413881686
71,677,4,0,0.8903287085724725,4.0,0.9232017666141832,0.3105525604458505
71,921,3,0,0.11883488873398074,3.0,0.8832645865715374,0.39208062303213326
71,343,4,0,0.5685062471196515,4.0,0.8827335792695051,0.32123028853933006
71,18,1,0,0.22050133893803558,1.0,0.653197092898834,0.40103746580464866
71,210,0,2,0.7654191397192712,-0.2,0.6475834718985611,0.29410576696493995
71,413,0,2,0.13229752486515955,-0.2,0.914693342785521,0.0984810243081572
71,496,2,0,0.7019404944236625,2.0,0.9552699526059665,0.34824590200753497
71,460,0,12,0.4662982471153355,-1.2000000000000002,0.5850623780378252,0.37701438915382485
71,634,1,0,0.9642272180716293,1.0,0.5878680208828542,0.45429400169021067
71,939,4,0,0.2894261830540288,4.0,0.9691340181208504,0.4274004691088302
71,165,0,2,0.08807778805121702,-0.2,0.8806051039460281,0.3378620958997
71,502,4,0,0.634903213814735,4.0,0.9954209235070934,0.27323516476654985
72,859,16,24,0.43496958102655003,13.6,0.7633314893491812,0.45094801687604547
72,959,3,0,0.35507453515403564,3.0,0.7581838231361506,0.4630905480014078
72,656,7,1,0.9285137006573018,6.9,0.9561165242532119,0.4091591596265659
72,677,4,0,0.8480335421359056,4.0,0.7525556677687122,0.42884888104069313
72,886,17,26,0.8641689534997978,14.4,0.7388158201660664,0.39683775695742773
72,854,14,0,0.9098420836834659,14.0,0.8103318012907229,0.080552928685802
72,71,8,24,0.9902839091080777,5.6,0.802382870474834,0.20128989311909967
72,478,2,24,0.8382259501769665,-0.40000000000000036,0.5191581818324144,0.34340019459560744
72,702,10,13,0.34101470953991475,8.7,0.9985288096277788,0.19415365845532062
72,908,11,11,0.023600009617622653,9.9,0.9108253944220763,0.10911441361483282
72,489,15,2,0.9080184806909184,14.8,0.593863589220608,0.32330267426290493
72,14,2,0,0.8527500313662336,2.0,0.700323081411353,0.1994879443330445
72,343,5,1,0.4691700704868156,4.9,0.8293389707573509,0.21164255037971968
72,74,1,0,0.0573126319282421,1.0,0.630442913067238,0.46671829279614085
72,725,1,0,0.9927911570349607,1.0,0.7119346631564489,0.12290393558863594
72,117,9,8,0.8188442983733556,8.2,0.8571063115440436,0.49277400364913876
72,638,0,2,0.949767394415696,-0.2,0.803623206743497,0.174921795591441
72,923,10,40,0.6602494096322095,6.0,0.9772848467432529,0.06001612716076443
72,374,4,32,0.5765790533361576,0.7999999999999998,0.6604022592912036,0.48856410821055507
72,270,10,2,0.3500652892067171,9.8,0.756827751411847,0.030182405660132472
72,603,2,0,0.4190273357087584,2.0,0.6430118293161363,0.48312549062117643
72,200,2,8,0.41051612844002094,1.2,0.9265416637410004,0.2567855016916292
72,513,10,0,0.397203883079402,10.0,0.946774241128949,0.20427877842602438
72,122,2,8,0.5639342368508292,1.2,0.6171827825816771,0.2590172335709948
72,939,29,0,0.01863255763496563,29.0,0.7711229875746506,0.27888778877116793
72,763,10,4,0.4694888655528272,9.6,0.5503703307796823,0.015057606987540995
72,18,1,2,0.028721349637933602,0.8,0.6513436673774996,0.45551461973169205
72,267,0,2,0.202241188954565,-0.2,0.7939161977199216,0.22727280109834008
72,99,18,8,0.08454855985892074,17.2,0.558560954591379,0.3591947129786632
72,15,10,26,0.28869035641303686,7.4,0.8251548366284513,0.13758879350411246
72,628,2,0,0.6528834436507192,2.0,0.8443659964163797,0.17955376043543547
72,720,2,0,0.2640558482147264,2.0,0.6422525673161918,0.06404548493046058
72,921,12,0,0.9213463032091012,12.0,0.8621907460543062,0.19976274700716967
72,434,8,7,0.5097711031718885,7.3,0.5278029113404585,0.2356210215942402
72,164,5,1,0.4012347112192801,4.9,0.9672388146002894,0.04807329977911129
72,477,5,0,0.646518961671737,5.0,0.8211107154067718,0.3406220750739691
72,159,2,11,0.9025101983776457,0.8999999999999999,0.6014441372516055,0.3180002956150363
72,809,4,0,0.8367969375877365,4.0,0.7534596799856255,0.0749428863977954
72,461,2,0,0.5573889179033894,2.0,0.6594761818188319,0.4434931675147736
72,420,4,0,0.9350963254253427,4.0,0.5125579255101124,0.21554942205274336
72,751,3,38,0.8155893079644556,-0.8000000000000003,0.9453081062512995,0.22392160511079778
72,650,4,0,0.17824682388469681,4.0,0.7396388391727118,0.38723243768446164
72,793,4,0,0.9150147011095097,4.0,0.8655165204411219,0.3257516238126828
72,165,0,2,0.016875190684632724,-0.2,0.8903643682949806,0.3373203533941988
72,339,0,4,0.9405082356589821,-0.4,0.6466405552848971,0.10596830265131257
72,836,8,0,0.25460691283237524,8.0,0.5516129840051269,0.021936428677920894
72,488,2,0,0.44157087418052243,2.0,0.8423526349388746,0.0317164359496252
72,771,0,4,0.16567867803533232,-0.4,0.5439204262827125,0.287823264078903
72,660,8,3,0.3681780541886439,7.7,0.6444361883984963,0.37329563472324223
72,119,8,0,0.41275830474422337,8.0,0.5477913200461133,0.13637809425224767
72,253,4,0,0.3145999437222864,4.0,0.5017112213235271,0.30253594464037364
72,487,6,6,0.13441359957588495,5.4,0.9128610107754378,0.2239651247570265
72,880,1,1,0.373194409266714,0.9,0.5921465232989439,0.12873149494174663
72,118,1,4,0.6102362798423694,0.6,0.7651881996765966,0.2516467594707529
72,245,3,0,0.12609912774391097,3.0,0.742761366995467,0.48316908144075754
72,47,1,0,0.13235017398080295,1.0,0.9821365438752137,0.0650981038889556
72,634,0,2,0.9141403618575027,-0.2,0.8000740028555434,0.44114294528567527
72,222,1,0,0.15370190079067814,1.0,0.70976561916109,0.3697600105534257
72,79,2,8,0.04924006435581629,1.2,0.848073562009799,0.04093480542367117
72,706,4,8,0.2191538373157591,3.2,0.6404518989902617,0.28552184137126524
72,261,6,0,0.615387472308068,6.0,0.7964647787844195,0.4996074345287237
72,637,7,4,0.9403296886746696,6.6,0.7901476148597175,0.35761557723677706
72,866,2,0,0.13503651324920485,2.0,0.598161510042052,0.16939691550602626
72,252,3,0,0.43598220314822766,3.0,0.6161679421859128,0.05838237479113306
72,162,2,0,0.3752149951189193,2.0,0.54405586393637,0.4767362166552788
72,867,4,2,0.26669635952722504,3.8,0.7131038699867016,0.17968929408391238
72,232,3,0,0.3576331088441119,3.0,0.6064336287301957,0.4536446668355476
72,424,2,0,0.12202274860566109,2.0,0.899410762637245,0.0007486929422338418
72,465,2,0,0.03587524880562676,2.0,0.9119969543407678,0.17677398569105812
72,496,2,0,0.8559600766446134,2.0,0.8929613350598965,0.02774510395798585
72,582,2,0,0.7751170532952198,2.0,0.5858048812242438,0.344060409085047
72,59,1,0,0.22596170229322377,1.0,0.5009535216269061,0.010528137783464953
72,210,2,0,0.568495916039922,2.0,0.7057338087278655,0.26997427191861606
72,889,2,0,0.6126373361612244,2.0,0.8959277555553458,0.23593229942673372
72,649,0,8,0.36364664288675286,-0.8,0.8047984527349148,0.17906838187573698
72,27,2,0,0.2581702023499264,2.0,0.6927627873838409,0.04673399876461615
72,181,2,0,0.040710042447782535,2.0,0.6145742626504643,0.13664550263983655
72,193,0,5,0.7019193388312159,-0.5,0.9637750490285987,0.24604700377920552
72,205,1,0,0.873180676313496,1.0,0.5512971731283267,0.2560810704771831
72,246,1,0,0.4716887747030388,1.0,0.9173900961214548,0.12105368974718145
72,464,1,0,0.049205273708328834,1.0,0.658958595401025,0.39874902504769205
73,702,17,37,0.8654610999968794,13.3,0.7676983481768445,0.3895104920770679
73,859,24,8,0.72525216362951,23.2,0.8586699231471093,0.1729508602396958
73,15,12,32,0.13342554803619933,8.8,0.8864216250698661,0.28797740933043153
73,921,14,0,0.21665564419988248,14.0,0.9618151141899067,0.19206424265924493
73,99,20,0,0.727463796929352,20.0,0.8988577937213209,0.47784832456799103
73,71,18,25,0.9966779901754398,15.5,0.7955193381655965,0.3507830720955665
73,923,14,19,0.6896752342843974,12.1,0.8539003735349966,0.4743338330311753
73,763,3,5,0.2526253235456004,2.5,0.5747391046196011,0.2473033053410123
73,183,3,3,0.36107416371220746,2.7,0.5818095935797434,0.11059013866304351
73,634,2,2,0.7739919796156572,1.8,0.8835432290269256,0.06359691010562013
73,908,2,40,0.19833121328908954,-2.0,0.5433544032754958,0.36537876116877005
73,660,20,3,0.022010253911030286,19.7,0.9754571256909255,0.32617769030811644
73,267,4,3,0.7953547140427195,3.7,0.5405229867002015,0.23385922035032958
73,603,2,0,0.1611681487536254,2.0,0.5247116728445559,0.16136568499064652
73,97,2,0,0.8203407127268333,2.0,0.7269506818697467,0.41638755246226344
73,959,5,0,0.6291015515862836,5.0,0.9676944084350302,0.03832313880498184
73,253,12,6,0.7616570242868999,11.4,0.9138117635870847,0.23832313418234952
73,164,8,0,0.5684997270781085,8.0,0.5880538390610179,0.4005990170026143
73,122,2,2,0.7812306475522012,1.8,0.8337916273159325,0.017068107885013728
73,527,2,0,0.6053808914878188,2.0,0.8646062207812932,0.40692873077047864
73,270,8,2,0.9457740197064664,7.8,0.6919349998147571,0.1780624199034314
73,886,23,71,0.530833425371478,15.899999999999999,0.7334325464384204,0.1650596628764167
73,491,2,0,0.1272070829381753,2.0,0.9581959660730961,0.45686168875045935
73,489,22,6,0.31420411178539864,21.4,0.7230284491860395,0.35947838163500184
73,74,1,0,0.4783760333212762,1.0,0.7226638122811946,0.38614568577639
73,117,7,2,0.7288866173335903,6.8,0.9007411619091483,0.34316669673981476
73,725,1,0,0.11994050003659606,1.0,0.777649463424839,0.26666398193538826
73,118,4,2,0.18559977948568274,3.8,0.9446147182736646,0.44860559950275936
73,854,18,0,0.23529894582771438,18.0,0.8811126224946897,0.39074740214332515
73,880,8,19,0.9742688659353542,6.1,0.749549799723121,0.29538402726456475
73,59,9,0,0.14723945669547034,9.0,0.7345148932207803,0.36108969973952293
73,638,4,0,0.8711346070169514,4.0,0.7242076906479786,0.3480120927768909
73,434,15,8,0.2226700211106829,14.2,0.5529310916728822,0.4807494348621469
73,27,0,12,0.9568092607345756,-1.2000000000000002,0.7155424943367346,0.23377948093862394
73,513,4,0,0.8510464727629118,4.0,0.6798842829105206,0.23820756437823837
73,200,4,0,0.028487641828524368,4.0,0.8012217430581872,0.4962000778124274
73,867,7,0,0.745959207774727,7.0,0.7560122971742002,0.48187758182321166
73,477,4,0,0.2556646138525158,4.0,0.8773427744896136,0.09615255914032472
73,487,13,0,0.12013834724658301,13.0,0.9775013526279495,0.36074126835256987
73,656,4,0,0.7282600013393383,4.0,0.5522691309162407,0.004656451309999032
73,165,0,2,0.061252776262773256,-0.2,0.6767135842697913,0.17480721871587046
73,502,2,0,0.6788008035112557,2.0,0.7530563393933438,0.4351274516186128
73,464,10,0,0.11084876207094418,10.0,0.502395054219422,0.11805649984662836
73,510,0,2,0.9481668847569175,-0.2,0.9375105459604323,0.48098479759240126
73,488,7,0,0.21804018854212193,7.0,0.8627457225544497,0.40609407168196376
73,236,1,0,0.9149688269692473,1.0,0.5012584273603936,0.23255228120407545
73,432,0,66,0.9027721734017838,-6.6000000000000005,0.8110100455000748,0.26143695806426376
73,198,6,0,0.660112041139876,6.0,0.616534731012774,0.4149479175521314
73,889,12,0,0.005372273700274599,12.0,0.787625493552295,0.3448614976456919
73,836,10,0,0.05606009139301915,10.0,0.6129116522059693,0.10030965475844178
73,533,8,3,0.3173952898926704,7.7,0.734565724264058,0.2721977245769383
73,210,1,4,0.7993776109459024,0.6,0.6014365735169231,0.21299612953458985
73,771,2,4,0.6471143838333012,1.6,0.9987794391783653,0.21149002225618396
73,401,6,0,0.11269715001604796,6.0,0.7207409659257729,0.4122876573103462
73,248,12,0,0.6086264555851593,12.0,0.5617922612814026,0.1720849883560287
73,159,0,3,0.46245503158963885,-0.30000000000000004,0.5021338154410742,0.13734408802367443
73,275,0,2,0.10792340301307246,-0.2,0.9162048714147315,0.21935129992695196
73,14,4,0,0.0613933073031131,4.0,0.7845724251665791,0.1046686502004005
73,637,0,2,0.876325079712288,-0.2,0.8595425995949606,0.0963484974313914
73,677,2,0,0.9970172534451659,2.0,0.674722105701854,0.3571237982428363
73,343,4,0,0.8693064866112461,4.0,0.9224277313464966,0.08627201356085851
73,478,2,0,0.8892632725974673,2.0,0.6304544849683305,0.040514600297838654
73,574,0,12,0.7041296290833102,-1.2000000000000002,0.7092713227171075,0.24326843861898545
73,939,12,0,0.3308226125511827,12.0,0.9172806003765002,0.13466704295522725
73,374,2,40,0.07096605359917352,-2.0,0.8203244016615807,0.30381298693588527
73,119,4,0,0.4468143155510773,4.0,0.9592649835382508,0.48518314704594007
73,628,2,0,0.977545730233243,2.0,0.8334320166465323,0.32346250368000123
73,232,0,2,0.9242604467601696,-0.2,0.6437121262842672,0.26394779144977243
73,339,0,2,0.15073712736490952,-0.2,0.6828016914911316,0.04224829678673203
73,378,0,2,0.7483856669065005,-0.2,0.756960557255802,0.41053652746779273
73,38,2,0,0.23283081572385955,2.0,0.9392010370769549,0.330304667282313
73,413,0,2,0.357874068893669,-0.2,0.6285103792847708,0.11013069878294773
73,120,1,0,0.12085091189355335,1.0,0.8948560682713285,0.18308917529658003
73,871,1,2,0.09137798485827886,0.8,0.7579154991383585,0.12225452718879215
74,923,0,6,0.11857981792735595,-0.6000000000000001,0.7319946202929906,0.05850941370858592
74,939,6,0,0.1629066270623708,6.0,0.5935103315760754,0.4793326427145033
74,660,19,10,0.37655154880758845,18.0,0.5705301360717006,0.22564880927499598
74,248,16,0,0.9974142966561036,16.0,0.7242832809348851,0.11444151969046351
74,253,16,10,0.024013337248839473,15.0,0.5711470459164397,0.041285536490319796
74,432,0,94,0.639626894360291,-9.4,0.9614452808897103,0.3609461062614607
74,533,10,0,0.27244786632154594,10.0,0.8430078507120935,0.2811142536702492
74,836,19,0,0.07495565928357284,19.0,0.9780757755526472,0.47991962007763167
74,464,18,3,0.23846149477653056,17.7,0.5733265591195825,0.02614638797473051
74,487,12,1,0.26482385977606404,11.9,0.7729356070157194,0.21754332875908666
74,488,8,0,0.26109176909160847,8.0,0.7024460624973016,0.24088242731762965
74,889,12,0,0.9070930050511687,12.0,0.8554663158428611,0.49422612899536567
74,198,10,0,0.9409681558903572,10.0,0.9664016894099525,0.29543418844274855
74,401,10,0,0.013938442679648388,10.0,0.7732830601994913,0.3410358177811929
74,702,16,21,0.18865497357364813,13.9,0.9013079962142383,0.44022438715090134
74,71,13,17,0.9262530498558293,11.3,0.5566256239188166,0.11941123452337715
74,232,2,2,0.1449898809200162,1.8,0.638145620714383,0.39362056489998276
74,638,2,0,0.8900308025438347,2.0,0.7721147109458912,0.289264457322964
74,270,9,9,0.07490075969609122,8.1,0.8716786232458549,0.1878218681609079
74,859,11,18,0.0842841989524542,9.2,0.8453224046765,0.34257812505786467
74,854,16,0,0.25891073317879043,16.0,0.8574456908982444,0.4601717574820211
74,79,1,26,0.44084768530860774,-1.6,0.7771042633565046,0.11106653032586289
74,117,15,15,0.9792988666395295,13.5,0.9574119162403074,0.13688653316505917
74,637,4,0,0.8908375949745279,4.0,0.790329642483951,0.27015769064843076
74,261,4,0,0.5849686230249214,4.0,0.841397972690782,0.3965457886965018
74,706,2,0,0.6951191991124022,2.0,0.7235414824743804,0.1717629862720389
74,205,2,0,0.7681751247837285,2.0,0.9932297917484416,0.2663997790642013
74,496,2,0,0.993722044305271,2.0,0.921179081051543,0.411778283315267
74,38,6,0,0.5974254051277197,6.0,0.8507804136853344,0.28253141263169695
74,210,4,6,0.3521941233353427,3.4,0.6036179415403,0.015651302749542184
74,886,26,34,0.5132155184268453,22.6,0.6409346729660944,0.3137234749360819
74,164,9,0,0.07661179727400302,9.0,0.9543613338057697,0.39352606580328436
74,477,7,1,0.25708325047627645,6.9,0.5861918197394432,0.081348974874009
74,434,15,9,0.6491184345857145,14.1,0.8864884364024237,0.47761579711874497
74,119,6,4,0.5580358251193718,5.6,0.5521259908113099,0.4954498630115023
74,649,0,8,0.3255215036775674,-0.8,0.9644490537826151,0.06476968515080728
74,513,2,0,0.12587384483266428,2.0,0.8255421555814146,0.3756758629552883
74,181,2,0,0.3051466495435129,2.0,0.8102169388634153,0.3619847960704003
74,27,4,4,0.0989412261278243,3.6,0.7637718446734363,0.12506143599068476
74,200,8,4,0.06116741243649526,7.6,0.76668400270207,0.3271200062654054
74,15,22,54,0.33878104046145807,16.6,0.577911685848087,0.22506936957875323
74,99,36,4,0.7424630519030907,35.6,0.804221273397312,0.17477921002511027
74,880,4,13,0.5174807739469905,2.7,0.7699102912475025,0.35868521617057486
74,921,24,8,0.6795542529913643,23.2,0.7909458576728922,0.07306704508073669
74,489,19,13,0.26128097427271957,17.7,0.6928328075996932,0.13270255192271002
74,59,4,0,0.277332573283414,4.0,0.6599670321096591,0.22353313166608185
74,656,4,3,0.1266425431412358,3.7,0.9893331717686136,0.1446695804803277
74,20,0,12,0.9966111846604598,-1.2000000000000002,0.7206372898066982,0.19295699203632244
74,893,2,0,0.6970279921124631,2.0,0.7217711412346773,0.2742712439890625
74,106,2,0,0.2810849483932317,2.0,0.5908505676147906,0.32111862952681575
74,420,2,0,0.0576477270342044,2.0,0.7246065179261053,0.4113556068449295
74,809,2,0,0.14326223434906027,2.0,0.7375770702119393,0.1275385829296355
74,867,7,4,0.5185000028455932,6.6,0.6287433361505081,0.0034786641243209626
74,250,2,0,0.156776510904459,2.0,0.5431521925932469,0.04426791524218893
74,574,0,16,0.5595651357282317,-1.6,0.7388942370645154,0.2629425946129205
74,122,4,10,0.39341623304158646,3.0,0.5930218755246548,0.3427487702875437
74,908,4,28,0.4648965826759459,1.1999999999999997,0.9600937672596113,0.44466397969230376
74,441,1,17,0.38657365015634626,-0.7000000000000002,0.6764262480927663,0.40035941796935776
74,183,2,2,0.8369478098304807,1.8,0.6187912049223467,0.3469197503312183
74,520,3,2,0.9482572091812664,2.8,0.5408138715609428,0.09347831861746797
74,120,2,0,0.13895536032986544,2.0,0.6243760203511766,0.29783935024044916
74,245,9,0,0.37584225737165,9.0,0.9936398494975845,0.366838197793602
74,378,2,4,0.8650350696323772,1.6,0.9492102058127017,0.38202629471157756
74,634,3,2,0.3201667349157594,2.8,0.5085351864489877,0.19677435824425038
74,18,1,2,0.5342703811960609,0.8,0.6901605457675586,0.013919268398679352
74,959,9,0,0.6758967173020338,9.0,0.6853498314905866,0.10548788492965555
74,236,2,0,0.23272888574452877,2.0,0.9569613773341921,0.23546853108310944
74,39,2,4,0.1676757394371552,1.6,0.7934751629670913,0.49273228082974335
74,674,10,0,0.10741490250613672,10.0,0.6778408325326725,0.4843623745579416
74,871,0,2,0.6533473199704479,-0.2,0.8552383894888786,0.2454302376117039
74,267,3,2,0.17343243094391037,2.8,0.9631850744283399,0.3210202427335896
74,413,0,12,0.013305926297080384,-1.2000000000000002,0.8688657619808609,0.36493607792962474
74,725,3,0,0.7819156318053101,3.0,0.7006469707561829,0.243026432184418
74,603,5,4,0.6729742895490209,4.6,0.6887523390748079,0.13520585246140115
74,453,2,1,0.9182683351230922,1.9,0.7431017086183875,0.10653490844542157
74,502,4,4,0.502843131428951,3.6,0.6360702678194349,0.4827915133217958
74,343,1,7,0.8604979728926508,0.29999999999999993,0.6208263433940091,0.040009627749072074
74,720,1,0,0.6443309147715502,1.0,0.6997085528103734,0.2517391420853011
74,628,1,0,0.5878433975178998,1.0,0.9494475568930102,0.04274695009202245
74,478,3,0,0.5049923936930084,3.0,0.6656163267505342,0.36304062248604885
74,677,2,0,0.1528458755029638,2.0,0.7996797360135444,0.4584358064390373
74,213,3,0,0.2844266621312671,3.0,0.9416958404751878,0.307827976830929
74,339,0,12,0.671250820772696,-1.2000000000000002,0.8658638225350581,0.21635810849875553
74,118,5,4,0.2606034966432571,4.6,0.8442497869000329,0.2384361066366048
74,374,6,2,0.463937938340492,5.8,0.7884253329954376,0.18403953386027988
74,874,0,25,0.5618774394353355,-2.5,0.6229945065375524,0.07644746590528012
74,491,2,0,0.5913598675000501,2.0,0.9423257946559139,0.4518022141042034
74,242,1,0,0.6489432685818687,1.0,0.5245344289308431,0.2936141005334611
74,159,1,0,0.527013783072783,1.0,0.9914504917009439,0.10033492705577002
74,162,1,0,0.0688154316960089,1.0,0.8563419673590468,0.3989111406194834
74,14,1,0,0.09305121936934313,1.0,0.5260112525888148,0.07813643359443673
74,110,0,2,0.23491296055120503,-0.2,0.729831921763802,0.3700052481580549
74,615,2,0,0.015367040497358597,2.0,0.723330426903148,0.37623411403475604
74,527,1,1,0.5623589681383299,0.9,0.6703786541119756,0.38900401756485586
74,97,1,0,0.8423879829951872,1.0,0.7659634978212868,0.2725950472267559
74,74,1,0,0.9427493989851559,1.0,0.8323962229886313,0.3745336557259461
75,117,5,22,0.38684926464976366,2.8,0.6773307967668782,0.04744623240389034
75,889,15,0,0.2575144818091416,15.0,0.5003282408418628,0.3772735308275435
75,38,6,0,0.8308781014122609,6.0,0.9826072595694684,0.43986571419367293
75,487,3,5,0.845397374789691,2.5,0.6315838573343788,0.19069195182078252
75,489,25,6,0.5073900207048561,24.4,0.9956211527488212,0.09375847065875859
75,245,5,7,0.3964463587177304,4.3,0.5372707047571152,0.2876997586583316
75,702,22,36,0.48259567174953466,18.4,0.9149239522954382,0.280487726880342
75,854,28,0,0.10750473889268408,28.0,0.8162639296055727,0.12186452861608033
75,253,7,2,0.43935635551012686,6.8,0.9659901955162626,0.0022056162691810877
75,270,9,6,0.26809191467771476,8.4,0.9320274882460702,0.060937830857019704
75,959,7,2,0.47452950077838674,6.8,0.952134138677148,0.2625167902256691
75,434,8,9,0.42484561304057356,7.1,0.6858361932963949,0.4729280881065642
75,923,2,24,0.9576593853576552,-0.40000000000000036,0.6899384069766917,0.22261318519823992
75,939,22,0,0.0940113009865241,22.0,0.5458089395425387,0.4659553333742699
75,71,21,46,0.8432025998053867,16.4,0.8716490547042588,0.1817994795608885
75,859,24,25,0.9399237183938698,21.5,0.627735079004625,0.20028847636304448
75,674,9,0,0.06428824184955273,9.0,0.965716143432563,0.4813271259203854
75,886,31,37,0.9784682164136715,27.3,0.8035691047044147,0.35666425952764186
75,374,6,14,0.0789863620949609,4.6,0.7289023813052307,0.057377949783812165
75,118,1,3,0.12402260575059787,0.7,0.6612729907872517,0.33755762814380164
75,720,3,2,0.27602176296538294,2.8,0.5527955274906716,0.054685705489390335
75,660,9,0,0.7863761779892452,9.0,0.9298902707963159,0.44183671196584984
75,295,3,4,0.046774830252709565,2.6,0.8894400727861398,0.24966161035227286
75,615,4,1,0.5760591078951588,3.9,0.7684161304157804,0.18730327772095395
75,110,2,6,0.16490071236127224,1.4,0.9194706849537062,0.31547053838776784
75,867,23,19,0.5151677824729066,21.1,0.6310984661816865,0.13747339413740933
75,250,16,23,0.3694063369563805,13.7,0.7413997723369821,0.39260415815010913
75,520,1,3,0.300547592154793,0.7,0.8527901313845561,0.11703958792210284
75,119,3,0,0.7703627442991754,3.0,0.9754700450120171,0.09328779089322531
75,634,4,0,0.02511865756983145,4.0,0.7514765116718279,0.3741004479092936
75,164,10,1,0.03372593035734994,9.9,0.886424903543575,0.047773242550953166
75,603,5,2,0.48577763081639436,4.8,0.5444808109214914,0.3595642812681807
75,502,8,4,0.5993674230746474,7.6,0.8286173656129082,0.052456942855780786
75,59,4,0,0.7084254127220316,4.0,0.912974556691881,0.3902991570710307
75,656,5,3,0.23737816960480806,4.7,0.696230863563625,0.14533760849364297
75,15,8,44,0.7830139054510662,3.5999999999999996,0.5852910059783145,0.47678175698804953
75,99,24,0,0.5938216198479185,24.0,0.8674305196872618,0.15576985112214026
75,921,20,0,0.8492717065672908,20.0,0.5413782747717903,0.3247689502013638
75,880,4,25,0.1847316029176791,1.5,0.5359402165721617,0.10132219147445437
75,165,0,4,0.8806210023628374,-0.4,0.8223303919616138,0.4841083036877699
75,478,3,0,0.3072415289760736,3.0,0.6766022773526695,0.18668755797786174
75,908,5,31,0.5942871057121807,1.9,0.8320395514493231,0.18508805135155387
75,677,3,0,0.11065281900085555,3.0,0.5755170294599284,0.002843137136352869
75,343,2,7,0.469664196909807,1.2999999999999998,0.7632864266410844,0.18546627801050153
75,14,2,0,0.7350682824393777,2.0,0.8026722478229977,0.4028697788470855
75,27,7,14,0.15085528879053456,5.6,0.6778402616535875,0.17243657201199003
75,200,6,0,0.6951636999559598,6.0,0.6246393420374243,0.08690918667770337
75,513,8,4,0.514299417610833,7.6,0.5523353622328908,0.35389754757080516
75,159,2,6,0.865466578117995,1.4,0.8684369122768729,0.27662604631786447
75,461,8,6,0.1622301570836624,7.4,0.8337003978851414,0.24941131093834262
